area,area_title,area_type,naics,naics_title,occ code,occ title,tot_emp,a_median
46,South Dakota,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1970,"41,670"
46,South Dakota,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3470,"41,510"
47,Tennessee,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",29870,"47,980"
47,Tennessee,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",10610,"47,460"
47,Tennessee,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",19600,"49,520"
48,Texas,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",141600,"52,410"
48,Texas,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",71030,"52,710"
48,Texas,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",103650,"53,310"
49,Utah,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",15930,"51,890"
49,Utah,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",4990,"53,420"
49,Utah,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",7520,"55,690"
50,Vermont,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3540,"53,360"
50,Vermont,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1080,"55,960"
50,Vermont,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2830,"54,050"
51,Virginia,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",35750,"59,190"
51,Virginia,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",16620,"57,790"
51,Virginia,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",24970,"59,830"
53,Washington,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",26790,"62,110"
53,Washington,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",9220,"62,890"
53,Washington,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",12370,"64,040"
54,West Virginia,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",7140,"45,740"
54,West Virginia,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",3340,"45,310"
54,West Virginia,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3390,"44,070"
55,Wisconsin,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",28450,"54,120"
55,Wisconsin,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",11170,"55,300"
55,Wisconsin,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",21200,"54,810"
56,Wyoming,2,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",2890,"57,550"
56,Wyoming,2,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1170,"59,740"
56,Wyoming,2,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1870,"58,380"
66,Guam,3,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",960,"44,560"
66,Guam,3,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",610,"41,460"
66,Guam,3,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",650,"40,940"
72,Puerto Rico,3,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",14070,"36,290"
72,Puerto Rico,3,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",850,"18,870"
72,Puerto Rico,3,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",9300,"35,010"
78,Virgin Islands,3,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",550,"40,560"
78,Virgin Islands,3,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",60,"30,860"
78,Virgin Islands,3,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",500,"41,720"
10180,"Abilene, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",890,"46,740"
10180,"Abilene, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",410,"47,600"
10180,"Abilene, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",670,"46,850"
10380,"Aguadilla-Isabela, PR",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1330,"38,000"
10380,"Aguadilla-Isabela, PR",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"26,310"
10380,"Aguadilla-Isabela, PR",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",870,"37,550"
10420,"Akron, OH",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3970,"63,520"
10420,"Akron, OH",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",2050,"63,500"
10420,"Akron, OH",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3140,"62,560"
10500,"Albany, GA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",610,"53,540"
10500,"Albany, GA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",760,"53,970"
10500,"Albany, GA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",480,"53,770"
10540,"Albany, OR",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",330,"52,890"
10540,"Albany, OR",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"59,360"
10540,"Albany, OR",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",290,"48,310"
10580,"Albany-Schenectady-Troy, NY",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3440,"58,370"
10580,"Albany-Schenectady-Troy, NY",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1520,"64,060"
10580,"Albany-Schenectady-Troy, NY",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3540,"62,650"
10740,"Albuquerque, NM",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3370,"51,160"
10740,"Albuquerque, NM",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1540,"47,580"
10740,"Albuquerque, NM",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",2900,"49,440"
10780,"Alexandria, LA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",900,"42,690"
10780,"Alexandria, LA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",170,"43,540"
10780,"Alexandria, LA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",540,"44,970"
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",3540,"59,910"
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1490,"58,790"
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",3130,"61,790"
11020,"Altoona, PA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",340,"50,870"
11020,"Altoona, PA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",280,"58,200"
11020,"Altoona, PA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",740,"56,970"
11100,"Amarillo, TX",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1370,"45,870"
11100,"Amarillo, TX",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",600,"47,380"
11100,"Amarillo, TX",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",1250,"54,550"
11180,"Ames, IA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",330,"51,890"
11180,"Ames, IA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",120,"52,640"
11180,"Ames, IA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",200,"59,910"
11260,"Anchorage, AK",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1660,"73,530"
11260,"Anchorage, AK",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",940,"88,240"
11460,"Ann Arbor, MI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1420,"62,010"
11460,"Ann Arbor, MI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",450,"64,690"
11460,"Ann Arbor, MI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",470,"57,200"
11500,"Anniston-Oxford-Jacksonville, AL",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",730,"47,420"
11500,"Anniston-Oxford-Jacksonville, AL",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"47,590"
11500,"Anniston-Oxford-Jacksonville, AL",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",320,"47,170"
11540,"Appleton, WI",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1050,"48,390"
11540,"Appleton, WI",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"53,020"
11540,"Appleton, WI",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",970,"52,480"
11700,"Asheville, NC",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1270,"39,210"
11700,"Asheville, NC",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1130,"42,280"
11700,"Asheville, NC",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",940,"43,090"
12020,"Athens-Clarke County, GA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1040,"57,170"
12020,"Athens-Clarke County, GA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",1,"61,620"
12020,"Athens-Clarke County, GA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",530,"57,250"
12060,"Atlanta-Sandy Springs-Roswell, GA",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",28950,"53,870"
12060,"Atlanta-Sandy Springs-Roswell, GA",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",14590,"53,780"
12060,"Atlanta-Sandy Springs-Roswell, GA",4,000000,Cross-industry,252031,"Secondary School Teachers, Except Special and Career/Technical Education",13300,"55,780"
12100,"Atlantic City-Hammonton, NJ",4,000000,Cross-industry,252021,"Elementary School Teachers, Except Special Education",1840,"67,820"
12100,"Atlantic City-Hammonton, NJ",4,000000,Cross-industry,252022,"Middle School Teachers, Except Special and Career/Technical Education",890,"63,990"
